,genes_name,genes_id,genes_href
3654,ymgE,G6624,https://biocyc.org/gene?orgid=ECOLI&id=G6624
3655,yfdP,G7228,https://biocyc.org/gene?orgid=ECOLI&id=G7228
3656,yahL,G6191,https://biocyc.org/gene?orgid=ECOLI&id=G6191
3657,sanA,EG12025,https://biocyc.org/gene?orgid=ECOLI&id=EG12025
3658,flu,G7080,https://biocyc.org/gene?orgid=ECOLI&id=G7080
3659,recX,EG12080,https://biocyc.org/gene?orgid=ECOLI&id=EG12080
3660,yedD,EG11659,https://biocyc.org/gene?orgid=ECOLI&id=EG11659
3661,ybbJ,G6264,https://biocyc.org/gene?orgid=ECOLI&id=G6264
3662,xerC,EG11069,https://biocyc.org/gene?orgid=ECOLI&id=EG11069
3663,ytfI,G7870,https://biocyc.org/gene?orgid=ECOLI&id=G7870
3664,ydfO,G6822,https://biocyc.org/gene?orgid=ECOLI&id=G6822
3665,recR,EG10834,https://biocyc.org/gene?orgid=ECOLI&id=EG10834
3666,yfeS,G7261,https://biocyc.org/gene?orgid=ECOLI&id=G7261
3667,recN,EG10831,https://biocyc.org/gene?orgid=ECOLI&id=EG10831
3668,ydiZ,G6929,https://biocyc.org/gene?orgid=ECOLI&id=G6929
3669,ydaT,G6682,https://biocyc.org/gene?orgid=ECOLI&id=G6682
3670,recC,EG10825,https://biocyc.org/gene?orgid=ECOLI&id=EG10825
3671,csgI,G6498,https://biocyc.org/gene?orgid=ECOLI&id=G6498
3672,yaaW,G6082,https://biocyc.org/gene?orgid=ECOLI&id=G6082
3673,xerD,EG11071,https://biocyc.org/gene?orgid=ECOLI&id=EG11071
3674,ykfM,G0-10583,https://biocyc.org/gene?orgid=ECOLI&id=G0-10583
3675,ymfJ,G6588,https://biocyc.org/gene?orgid=ECOLI&id=G6588
3676,ruvC,EG10925,https://biocyc.org/gene?orgid=ECOLI&id=EG10925
3677,yjbM,EG11931,https://biocyc.org/gene?orgid=ECOLI&id=EG11931
3678,recO,EG10832,https://biocyc.org/gene?orgid=ECOLI&id=EG10832
3679,yceH,EG11537,https://biocyc.org/gene?orgid=ECOLI&id=EG11537
3680,quuD,G6307,https://biocyc.org/gene?orgid=ECOLI&id=G6307
3681,recD,EG10826,https://biocyc.org/gene?orgid=ECOLI&id=EG10826
3682,yhgF,G7746,https://biocyc.org/gene?orgid=ECOLI&id=G7746
3683,allZ,G0-17106,https://biocyc.org/gene?orgid=ECOLI&id=G0-17106
3684,ruvA,RUVA,https://biocyc.org/gene?orgid=ECOLI&id=RUVA
3685,yfbN,G7180,https://biocyc.org/gene?orgid=ECOLI&id=G7180
3686,kilR,EG12155,https://biocyc.org/gene?orgid=ECOLI&id=EG12155
3687,recA,EG10823,https://biocyc.org/gene?orgid=ECOLI&id=EG10823
3688,ydgH,G6860,https://biocyc.org/gene?orgid=ECOLI&id=G6860
3689,radA,EG11296,https://biocyc.org/gene?orgid=ECOLI&id=EG11296
3690,ybiU,G6424,https://biocyc.org/gene?orgid=ECOLI&id=G6424
3691,hokD,EG11130,https://biocyc.org/gene?orgid=ECOLI&id=EG11130
3692,ssb,EG10976,https://biocyc.org/gene?orgid=ECOLI&id=EG10976
3693,yfiM,EG12857,https://biocyc.org/gene?orgid=ECOLI&id=EG12857
3694,zbiJ,G0-17089,https://biocyc.org/gene?orgid=ECOLI&id=G0-17089
3695,recF,EG10828,https://biocyc.org/gene?orgid=ECOLI&id=EG10828
3696,yiiS,EG11876,https://biocyc.org/gene?orgid=ECOLI&id=EG11876
3697,pinE,EG10737,https://biocyc.org/gene?orgid=ECOLI&id=EG10737
3698,ruvB,RUVB,https://biocyc.org/gene?orgid=ECOLI&id=RUVB
3699,ygbA,EG11287,https://biocyc.org/gene?orgid=ECOLI&id=EG11287
3700,recB,EG10824,https://biocyc.org/gene?orgid=ECOLI&id=EG10824
3701,yraN,G7643,https://biocyc.org/gene?orgid=ECOLI&id=G7643
3702,yfjX,G7378,https://biocyc.org/gene?orgid=ECOLI&id=G7378
3703,yecR,G7035,https://biocyc.org/gene?orgid=ECOLI&id=G7035
3704,ymcF,G0-16688,https://biocyc.org/gene?orgid=ECOLI&id=G0-16688
3705,ynfB,G6841,https://biocyc.org/gene?orgid=ECOLI&id=G6841
3706,yffS,G7280,https://biocyc.org/gene?orgid=ECOLI&id=G7280
3707,ybeT,G6354,https://biocyc.org/gene?orgid=ECOLI&id=G6354
3708,ybiJ,EG12422,https://biocyc.org/gene?orgid=ECOLI&id=EG12422
3709,yfdM,G7225,https://biocyc.org/gene?orgid=ECOLI&id=G7225
3710,ygdD,EG11793,https://biocyc.org/gene?orgid=ECOLI&id=EG11793
3711,yohP,G0-10652,https://biocyc.org/gene?orgid=ECOLI&id=G0-10652
3712,yebB,EG11136,https://biocyc.org/gene?orgid=ECOLI&id=EG11136
3713,ydfX,G6835,https://biocyc.org/gene?orgid=ECOLI&id=G6835
3714,pinQ,G6819,https://biocyc.org/gene?orgid=ECOLI&id=G6819
3715,ybhC,EG12875,https://biocyc.org/gene?orgid=ECOLI&id=EG12875
3716,ydaG,G6679,https://biocyc.org/gene?orgid=ECOLI&id=G6679
3717,xisE,G6585,https://biocyc.org/gene?orgid=ECOLI&id=G6585
3718,prkB,EG12365,https://biocyc.org/gene?orgid=ECOLI&id=EG12365
3719,ninE,G6304,https://biocyc.org/gene?orgid=ECOLI&id=G6304
3720,ynfO,G0-10452,https://biocyc.org/gene?orgid=ECOLI&id=G0-10452
3721,yhiJ,EG12225,https://biocyc.org/gene?orgid=ECOLI&id=EG12225
3722,mcrA,EG10573,https://biocyc.org/gene?orgid=ECOLI&id=EG10573
3723,cbrC,EG11727,https://biocyc.org/gene?orgid=ECOLI&id=EG11727
3724,tolQ,EG11010,https://biocyc.org/gene?orgid=ECOLI&id=EG11010
3725,yfjT,G7372,https://biocyc.org/gene?orgid=ECOLI&id=G7372
3726,cvpA,EG10169,https://biocyc.org/gene?orgid=ECOLI&id=EG10169
3727,yibL,EG11964,https://biocyc.org/gene?orgid=ECOLI&id=EG11964
3728,tolA,EG11007,https://biocyc.org/gene?orgid=ECOLI&id=EG11007
3729,yffP,G7277,https://biocyc.org/gene?orgid=ECOLI&id=G7277
3730,cbrA,EG11714,https://biocyc.org/gene?orgid=ECOLI&id=EG11714
3731,yfdH,G7220,https://biocyc.org/gene?orgid=ECOLI&id=G7220
3732,yebE,EG11806,https://biocyc.org/gene?orgid=ECOLI&id=EG11806
3733,ydfV,G6832,https://biocyc.org/gene?orgid=ECOLI&id=G6832
3734,pinR,G6697,https://biocyc.org/gene?orgid=ECOLI&id=G6697
3735,ygiF,EG11603,https://biocyc.org/gene?orgid=ECOLI&id=EG11603
3736,uup,G6489,https://biocyc.org/gene?orgid=ECOLI&id=G6489
3737,insI1,G6131,https://biocyc.org/gene?orgid=ECOLI&id=G6131
3738,blc,G7837,https://biocyc.org/gene?orgid=ECOLI&id=G7837
3739,waaS,EG11350,https://biocyc.org/gene?orgid=ECOLI&id=EG11350
3740,ylcG,G0-10435,https://biocyc.org/gene?orgid=ECOLI&id=G0-10435
3741,waaG,EG11339,https://biocyc.org/gene?orgid=ECOLI&id=EG11339
3742,hldE,G7590,https://biocyc.org/gene?orgid=ECOLI&id=G7590
3743,recT,EG11899,https://biocyc.org/gene?orgid=ECOLI&id=EG11899
3744,kdsB,EG10519,https://biocyc.org/gene?orgid=ECOLI&id=EG10519
3745,ahr,EG11436,https://biocyc.org/gene?orgid=ECOLI&id=EG11436
3746,eptB,EG12267,https://biocyc.org/gene?orgid=ECOLI&id=EG12267
3747,yfjQ,G7368,https://biocyc.org/gene?orgid=ECOLI&id=G7368
3748,waaZ,EG11426,https://biocyc.org/gene?orgid=ECOLI&id=EG11426
3749,waaP,EG11340,https://biocyc.org/gene?orgid=ECOLI&id=EG11340
3750,yffM,G7274,https://biocyc.org/gene?orgid=ECOLI&id=G7274
3751,gutQ,EG10973,https://biocyc.org/gene?orgid=ECOLI&id=EG10973
3752,yrdA,G7696,https://biocyc.org/gene?orgid=ECOLI&id=G7696
3753,kdsD,G7662,https://biocyc.org/gene?orgid=ECOLI&id=G7662
3754,ogrK,G7119,https://biocyc.org/gene?orgid=ECOLI&id=G7119
3755,gmhA,G6106,https://biocyc.org/gene?orgid=ECOLI&id=G6106
3756,gmhB,EG11736,https://biocyc.org/gene?orgid=ECOLI&id=EG11736
3757,essQ,G6829,https://biocyc.org/gene?orgid=ECOLI&id=G6829
3758,waaU,EG11423,https://biocyc.org/gene?orgid=ECOLI&id=EG11423
3759,yidB,EG11196,https://biocyc.org/gene?orgid=ECOLI&id=EG11196
3760,waaQ,EG11341,https://biocyc.org/gene?orgid=ECOLI&id=EG11341
3761,insH5,G6693,https://biocyc.org/gene?orgid=ECOLI&id=G6693
3762,waaC,EG11189,https://biocyc.org/gene?orgid=ECOLI&id=EG11189
3763,rfaD,EG10838,https://biocyc.org/gene?orgid=ECOLI&id=EG10838
3764,ydjZ,G6947,https://biocyc.org/gene?orgid=ECOLI&id=G6947
3765,beeE,G6595,https://biocyc.org/gene?orgid=ECOLI&id=G6595
3766,ais,G7165,https://biocyc.org/gene?orgid=ECOLI&id=G7165
3767,ydfZ,G6815,https://biocyc.org/gene?orgid=ECOLI&id=G6815
3768,ygjV,G7608,https://biocyc.org/gene?orgid=ECOLI&id=G7608
3769,kdsA,EG10518,https://biocyc.org/gene?orgid=ECOLI&id=EG10518
3770,hslJ,G6702,https://biocyc.org/gene?orgid=ECOLI&id=G6702
3771,ybcW,G6314,https://biocyc.org/gene?orgid=ECOLI&id=G6314
3772,waaF,EG12210,https://biocyc.org/gene?orgid=ECOLI&id=EG12210
3773,yceQ,G6563,https://biocyc.org/gene?orgid=ECOLI&id=G6563
3774,waaY,EG11425,https://biocyc.org/gene?orgid=ECOLI&id=EG11425
3775,ybhJ,G6401,https://biocyc.org/gene?orgid=ECOLI&id=G6401
3776,yagN,G6151,https://biocyc.org/gene?orgid=ECOLI&id=G6151
3777,umpH,EG10634,https://biocyc.org/gene?orgid=ECOLI&id=EG10634
3778,yafP,G6118,https://biocyc.org/gene?orgid=ECOLI&id=G6118
3779,nlpC,EG11133,https://biocyc.org/gene?orgid=ECOLI&id=EG11133
3780,pyrB,EG10805,https://biocyc.org/gene?orgid=ECOLI&id=EG10805
3781,ysgD,G0-17045,https://biocyc.org/gene?orgid=ECOLI&id=G0-17045
3782,ykfA,G6128,https://biocyc.org/gene?orgid=ECOLI&id=G6128
3783,secD,EG10938,https://biocyc.org/gene?orgid=ECOLI&id=EG10938
3784,pssL,G0-17028,https://biocyc.org/gene?orgid=ECOLI&id=G0-17028
3785,secY,EG10766,https://biocyc.org/gene?orgid=ECOLI&id=EG10766
3786,ysdD,G0-16751,https://biocyc.org/gene?orgid=ECOLI&id=G0-16751
3787,intE,EG12370,https://biocyc.org/gene?orgid=ECOLI&id=EG12370
3788,secG,EG12095,https://biocyc.org/gene?orgid=ECOLI&id=EG12095
3789,ymgL,G0-16734,https://biocyc.org/gene?orgid=ECOLI&id=G0-16734
3790,yqeH,G7466,https://biocyc.org/gene?orgid=ECOLI&id=G7466
3791,secE,EG10939,https://biocyc.org/gene?orgid=ECOLI&id=EG10939
3792,ymiB,G0-16673,https://biocyc.org/gene?orgid=ECOLI&id=G0-16673
3793,nfrB,EG11739,https://biocyc.org/gene?orgid=ECOLI&id=EG11739
3794,secA,EG10936,https://biocyc.org/gene?orgid=ECOLI&id=EG10936
3795,yojO,G0-10595,https://biocyc.org/gene?orgid=ECOLI&id=G0-10595
3796,secF,EG10940,https://biocyc.org/gene?orgid=ECOLI&id=EG10940
3797,yecJ,G0-10455,https://biocyc.org/gene?orgid=ECOLI&id=G0-10455
3798,yfdT,G7232,https://biocyc.org/gene?orgid=ECOLI&id=G7232
3799,secB,EG10937,https://biocyc.org/gene?orgid=ECOLI&id=EG10937
3800,ychN,EG12404,https://biocyc.org/gene?orgid=ECOLI&id=EG12404
3801,pspE,EG10780,https://biocyc.org/gene?orgid=ECOLI&id=EG10780
3802,yajC,EG11096,https://biocyc.org/gene?orgid=ECOLI&id=EG11096
3803,yccE,EG12196,https://biocyc.org/gene?orgid=ECOLI&id=EG12196
3804,rzpQ,G6826,https://biocyc.org/gene?orgid=ECOLI&id=G6826
3805,fixC,EG11564,https://biocyc.org/gene?orgid=ECOLI&id=EG11564
3806,yjbL,EG11930,https://biocyc.org/gene?orgid=ECOLI&id=EG11930
3807,caiD,EG11557,https://biocyc.org/gene?orgid=ECOLI&id=EG11557
3808,smg,EG11605,https://biocyc.org/gene?orgid=ECOLI&id=EG11605
3809,ynaK,G6688,https://biocyc.org/gene?orgid=ECOLI&id=G6688
3810,fixX,EG11565,https://biocyc.org/gene?orgid=ECOLI&id=EG11565
3811,yjiC,G7922,https://biocyc.org/gene?orgid=ECOLI&id=G7922
3812,yphB,G7338,https://biocyc.org/gene?orgid=ECOLI&id=G7338
3813,caiB,EG11559,https://biocyc.org/gene?orgid=ECOLI&id=EG11559
3814,ygiC,EG11165,https://biocyc.org/gene?orgid=ECOLI&id=EG11165
3815,rzpD,G6311,https://biocyc.org/gene?orgid=ECOLI&id=G6311
3816,hscB,EG12131,https://biocyc.org/gene?orgid=ECOLI&id=EG12131
3817,yhfL,G7722,https://biocyc.org/gene?orgid=ECOLI&id=G7722
3818,fes,EG10299,https://biocyc.org/gene?orgid=ECOLI&id=EG10299
3819,yqiB,G7580,https://biocyc.org/gene?orgid=ECOLI&id=G7580
3820,yagK,G6148,https://biocyc.org/gene?orgid=ECOLI&id=G6148
3821,sufC,G6908,https://biocyc.org/gene?orgid=ECOLI&id=G6908
3822,ygcO,G7433,https://biocyc.org/gene?orgid=ECOLI&id=G7433
3823,yfbK,G7177,https://biocyc.org/gene?orgid=ECOLI&id=G7177
3824,iscA,EG12132,https://biocyc.org/gene?orgid=ECOLI&id=EG12132
3825,yfdY,G7240,https://biocyc.org/gene?orgid=ECOLI&id=G7240
3826,ykfF,G6124,https://biocyc.org/gene?orgid=ECOLI&id=G6124
3827,cyaY,EG11653,https://biocyc.org/gene?orgid=ECOLI&id=EG11653
3828,yegJ,G7110,https://biocyc.org/gene?orgid=ECOLI&id=G7110
3829,sufB,G6909,https://biocyc.org/gene?orgid=ECOLI&id=G6909
3830,yniB,G6931,https://biocyc.org/gene?orgid=ECOLI&id=G6931
3831,yagB,EG12339,https://biocyc.org/gene?orgid=ECOLI&id=EG12339
3832,ftp,EG12073,https://biocyc.org/gene?orgid=ECOLI&id=EG12073
3833,yddL,G6773,https://biocyc.org/gene?orgid=ECOLI&id=G6773
3834,yobD,G6998,https://biocyc.org/gene?orgid=ECOLI&id=G6998
3835,sufA,EG11378,https://biocyc.org/gene?orgid=ECOLI&id=EG11378
3836,ymjA,G6642,https://biocyc.org/gene?orgid=ECOLI&id=G6642
3837,ydfD,EG11303,https://biocyc.org/gene?orgid=ECOLI&id=EG11303
3838,nfuA,G7748,https://biocyc.org/gene?orgid=ECOLI&id=G7748
3839,yccM,G6513,https://biocyc.org/gene?orgid=ECOLI&id=G6513
3840,sufD,G6907,https://biocyc.org/gene?orgid=ECOLI&id=G6907
3841,ylbE,G6288,https://biocyc.org/gene?orgid=ECOLI&id=G6288
3842,pspD,EG10779,https://biocyc.org/gene?orgid=ECOLI&id=EG10779
3843,csgF,G6544,https://biocyc.org/gene?orgid=ECOLI&id=G6544
3844,yafT,G6101,https://biocyc.org/gene?orgid=ECOLI&id=G6101
3845,ydiL,G6915,https://biocyc.org/gene?orgid=ECOLI&id=G6915
3846,csgC,G6548,https://biocyc.org/gene?orgid=ECOLI&id=G6548
3847,yibY,G0-17042,https://biocyc.org/gene?orgid=ECOLI&id=G0-17042
3848,fxsA,G7832,https://biocyc.org/gene?orgid=ECOLI&id=G7832
3849,csgA,EG11489,https://biocyc.org/gene?orgid=ECOLI&id=EG11489
3850,yecV,G0-17024,https://biocyc.org/gene?orgid=ECOLI&id=G0-17024
3851,mpl,EG12440,https://biocyc.org/gene?orgid=ECOLI&id=EG12440
3852,yqfI,G0-16748,https://biocyc.org/gene?orgid=ECOLI&id=G0-16748
3853,abpB,G7362,https://biocyc.org/gene?orgid=ECOLI&id=G7362
3854,ampD,EG10041,https://biocyc.org/gene?orgid=ECOLI&id=EG10041
3855,yliM,G0-16731,https://biocyc.org/gene?orgid=ECOLI&id=G0-16731
3856,ychQ,G6630,https://biocyc.org/gene?orgid=ECOLI&id=G6630
3857,anmK,G6880,https://biocyc.org/gene?orgid=ECOLI&id=G6880
3858,azuC,G0-10653,https://biocyc.org/gene?orgid=ECOLI&id=G0-10653
3859,yfdQ,G7229,https://biocyc.org/gene?orgid=ECOLI&id=G7229
3860,nagZ,G6567,https://biocyc.org/gene?orgid=ECOLI&id=G6567
3861,ymgI,G0-10589,https://biocyc.org/gene?orgid=ECOLI&id=G0-10589
3862,murQ,G7263,https://biocyc.org/gene?orgid=ECOLI&id=G7263
3863,ybaE,EG13217,https://biocyc.org/gene?orgid=ECOLI&id=EG13217
3864,ispA,EG10508,https://biocyc.org/gene?orgid=ECOLI&id=EG10508
3865,yeeR,G7081,https://biocyc.org/gene?orgid=ECOLI&id=G7081
3866,nagK,G6576,https://biocyc.org/gene?orgid=ECOLI&id=G6576
3867,yadS,EG12333,https://biocyc.org/gene?orgid=ECOLI&id=EG12333
3868,ubiT,G7651,https://biocyc.org/gene?orgid=ECOLI&id=G7651
3869,yccX,G6502,https://biocyc.org/gene?orgid=ECOLI&id=G6502
3870,cyoE,EG10182,https://biocyc.org/gene?orgid=ECOLI&id=EG10182
3871,yggI,EG12122,https://biocyc.org/gene?orgid=ECOLI&id=EG12122
3872,ispD,G7423,https://biocyc.org/gene?orgid=ECOLI&id=G7423
3873,ydaU,G6683,https://biocyc.org/gene?orgid=ECOLI&id=G6683
3874,ndh,EG10649,https://biocyc.org/gene?orgid=ECOLI&id=EG10649
3875,yihG,EG11833,https://biocyc.org/gene?orgid=ECOLI&id=EG11833
3876,ubiC,EG11369,https://biocyc.org/gene?orgid=ECOLI&id=EG11369
3877,dld,EG10231,https://biocyc.org/gene?orgid=ECOLI&id=EG10231
3878,ybfC,EG11523,https://biocyc.org/gene?orgid=ECOLI&id=EG11523
3879,dxs,G6237,https://biocyc.org/gene?orgid=ECOLI&id=G6237
3880,ymfK,G6589,https://biocyc.org/gene?orgid=ECOLI&id=G6589
3881,sgcC,EG12556,https://biocyc.org/gene?orgid=ECOLI&id=EG12556
3882,yjgL,G7884,https://biocyc.org/gene?orgid=ECOLI&id=G7884
3883,ubiH,EG11324,https://biocyc.org/gene?orgid=ECOLI&id=EG11324
3884,ybhH,G6399,https://biocyc.org/gene?orgid=ECOLI&id=G6399
3885,cmtB,EG11791,https://biocyc.org/gene?orgid=ECOLI&id=EG11791
3886,yffB,EG11147,https://biocyc.org/gene?orgid=ECOLI&id=EG11147
3887,insH2,G6308,https://biocyc.org/gene?orgid=ECOLI&id=G6308
3888,ispH,EG11081,https://biocyc.org/gene?orgid=ECOLI&id=EG11081
3889,ulaB,EG12494,https://biocyc.org/gene?orgid=ECOLI&id=EG12494
3890,yhdU,G7694,https://biocyc.org/gene?orgid=ECOLI&id=G7694
3891,ispF,EG11816,https://biocyc.org/gene?orgid=ECOLI&id=EG11816
3892,agaW,G7633,https://biocyc.org/gene?orgid=ECOLI&id=G7633
3893,glcG,G7543,https://biocyc.org/gene?orgid=ECOLI&id=G7543
3894,ubiU,G7652,https://biocyc.org/gene?orgid=ECOLI&id=G7652
3895,cspB,EG12203,https://biocyc.org/gene?orgid=ECOLI&id=EG12203
3896,fryB,G7250,https://biocyc.org/gene?orgid=ECOLI&id=G7250
3897,ygeW,G7489,https://biocyc.org/gene?orgid=ECOLI&id=G7489
3898,ubiJ,EG11474,https://biocyc.org/gene?orgid=ECOLI&id=EG11474
3899,ybaV,G6243,https://biocyc.org/gene?orgid=ECOLI&id=G6243
3900,sgcB,G0-10241,https://biocyc.org/gene?orgid=ECOLI&id=G0-10241
3901,ypjC,G7385,https://biocyc.org/gene?orgid=ECOLI&id=G7385
3902,ispB,EG10017,https://biocyc.org/gene?orgid=ECOLI&id=EG10017
3903,ydfA,EG11300,https://biocyc.org/gene?orgid=ECOLI&id=EG11300
3904,agaB,EG12769,https://biocyc.org/gene?orgid=ECOLI&id=EG12769
3905,yfcH,G7196,https://biocyc.org/gene?orgid=ECOLI&id=G7196
3906,idi,G7508,https://biocyc.org/gene?orgid=ECOLI&id=G7508
3907,cmtA,EG11792,https://biocyc.org/gene?orgid=ECOLI&id=EG11792
3908,yodC,G7050,https://biocyc.org/gene?orgid=ECOLI&id=G7050
3909,yfjY,G7379,https://biocyc.org/gene?orgid=ECOLI&id=G7379
3910,ubiA,EG11370,https://biocyc.org/gene?orgid=ECOLI&id=EG11370
3911,ulaC,EG12495,https://biocyc.org/gene?orgid=ECOLI&id=EG12495
3912,ydiH,G6911,https://biocyc.org/gene?orgid=ECOLI&id=G6911
3913,ubiF,G6365,https://biocyc.org/gene?orgid=ECOLI&id=G6365
3914,hokE,G0-9582,https://biocyc.org/gene?orgid=ECOLI&id=G0-9582
3915,glvB,EG11709,https://biocyc.org/gene?orgid=ECOLI&id=EG11709
3916,yncG,G6765,https://biocyc.org/gene?orgid=ECOLI&id=G6765
3917,ubiI,EG11333,https://biocyc.org/gene?orgid=ECOLI&id=EG11333
3918,yfjH,G7359,https://biocyc.org/gene?orgid=ECOLI&id=G7359
3919,agaD,G7635,https://biocyc.org/gene?orgid=ECOLI&id=G7635
3920,ychS,G6631,https://biocyc.org/gene?orgid=ECOLI&id=G6631
3921,menH,EG12438,https://biocyc.org/gene?orgid=ECOLI&id=EG12438
3922,fryA,G7246,https://biocyc.org/gene?orgid=ECOLI&id=G7246
3923,yccU,G6499,https://biocyc.org/gene?orgid=ECOLI&id=G6499
3924,ubiG,EG11143,https://biocyc.org/gene?orgid=ECOLI&id=EG11143
3925,yfdN,G7226,https://biocyc.org/gene?orgid=ECOLI&id=G7226
3926,frwC,EG11908,https://biocyc.org/gene?orgid=ECOLI&id=EG11908
3927,yaiY,G6228,https://biocyc.org/gene?orgid=ECOLI&id=G6228
3928,ubiV,G7653,https://biocyc.org/gene?orgid=ECOLI&id=G7653
3929,motR,G0-17103,https://biocyc.org/gene?orgid=ECOLI&id=G0-17103
3930,agaC,EG12770,https://biocyc.org/gene?orgid=ECOLI&id=EG12770
3931,yaaY,G6087,https://biocyc.org/gene?orgid=ECOLI&id=G6087
3932,ubiB,EG11476,https://biocyc.org/gene?orgid=ECOLI&id=EG11476
3933,tfaQ,G6820,https://biocyc.org/gene?orgid=ECOLI&id=G6820
3934,frvB,EG11863,https://biocyc.org/gene?orgid=ECOLI&id=EG11863
3935,yriB,G0-17038,https://biocyc.org/gene?orgid=ECOLI&id=G0-17038
3936,ispG,EG10370,https://biocyc.org/gene?orgid=ECOLI&id=EG10370
3937,sgcA,EG12554,https://biocyc.org/gene?orgid=ECOLI&id=EG12554
3938,mgtT,G0-17021,https://biocyc.org/gene?orgid=ECOLI&id=G0-17021
3939,ubiK,G7582,https://biocyc.org/gene?orgid=ECOLI&id=G7582
3940,ymfH,G6586,https://biocyc.org/gene?orgid=ECOLI&id=G6586
3941,glvC,EG11710,https://biocyc.org/gene?orgid=ECOLI&id=EG11710
3942,ynfS,G0-16744,https://biocyc.org/gene?orgid=ECOLI&id=G0-16744
3943,ubiD,EG11396,https://biocyc.org/gene?orgid=ECOLI&id=EG11396
3944,timR,G0-17086,https://biocyc.org/gene?orgid=ECOLI&id=G0-17086
3945,ulaA,G7856,https://biocyc.org/gene?orgid=ECOLI&id=G7856
3946,ylcJ,G0-16728,https://biocyc.org/gene?orgid=ECOLI&id=G0-16728
3947,menI,G6912,https://biocyc.org/gene?orgid=ECOLI&id=G6912
3948,ybcO,G6305,https://biocyc.org/gene?orgid=ECOLI&id=G6305
3949,agaV,G7632,https://biocyc.org/gene?orgid=ECOLI&id=G7632
3950,yobI,G0-10644,https://biocyc.org/gene?orgid=ECOLI&id=G0-10644
3951,dxr,EG12715,https://biocyc.org/gene?orgid=ECOLI&id=EG12715
3952,yadI,EG12322,https://biocyc.org/gene?orgid=ECOLI&id=EG12322
3953,ynfP,G0-10559,https://biocyc.org/gene?orgid=ECOLI&id=G0-10559
3954,ispE,EG11294,https://biocyc.org/gene?orgid=ECOLI&id=EG11294
3955,ylcH,G0-10584,https://biocyc.org/gene?orgid=ECOLI&id=G0-10584
3956,ribA,EG11331,https://biocyc.org/gene?orgid=ECOLI&id=EG11331
3957,ygbE,EG12707,https://biocyc.org/gene?orgid=ECOLI&id=EG12707
3958,ubiX,EG11044,https://biocyc.org/gene?orgid=ECOLI&id=EG11044
3959,idlP,G0-16685,https://biocyc.org/gene?orgid=ECOLI&id=G0-16685
3960,yigB,EG11202,https://biocyc.org/gene?orgid=ECOLI&id=EG11202
3961,yibN,EG12295,https://biocyc.org/gene?orgid=ECOLI&id=EG12295
3962,ompX,EG12117,https://biocyc.org/gene?orgid=ECOLI&id=EG12117
3963,pheT,EG10710,https://biocyc.org/gene?orgid=ECOLI&id=EG10710
3964,ribC,EG11406,https://biocyc.org/gene?orgid=ECOLI&id=EG11406
3965,yeiQ,EG12036,https://biocyc.org/gene?orgid=ECOLI&id=EG12036
3966,lysU,EG10553,https://biocyc.org/gene?orgid=ECOLI&id=EG10553
3967,ribD,EG11321,https://biocyc.org/gene?orgid=ECOLI&id=EG11321
3968,ybbC,EG11769,https://biocyc.org/gene?orgid=ECOLI&id=EG11769
3969,tfaE,EG11120,https://biocyc.org/gene?orgid=ECOLI&id=EG11120
3970,ileS,EG10492,https://biocyc.org/gene?orgid=ECOLI&id=EG10492
3971,ribB,EG10465,https://biocyc.org/gene?orgid=ECOLI&id=EG10465
3972,mbiA,EG11509,https://biocyc.org/gene?orgid=ECOLI&id=EG11509
3973,yoaJ,G0-10648,https://biocyc.org/gene?orgid=ECOLI&id=G0-10648
3974,valS,EG11067,https://biocyc.org/gene?orgid=ECOLI&id=EG11067
3975,ybjI,G6442,https://biocyc.org/gene?orgid=ECOLI&id=G6442
3976,yjfZ,G7862,https://biocyc.org/gene?orgid=ECOLI&id=G7862
3977,yfjU,G7373,https://biocyc.org/gene?orgid=ECOLI&id=G7373
3978,glyQ,EG10409,https://biocyc.org/gene?orgid=ECOLI&id=EG10409
3979,ribE,EG11322,https://biocyc.org/gene?orgid=ECOLI&id=EG11322
3980,yaiA,EG11093,https://biocyc.org/gene?orgid=ECOLI&id=EG11093
3981,cysS,EG10196,https://biocyc.org/gene?orgid=ECOLI&id=EG10196
3982,ribF,EG11079,https://biocyc.org/gene?orgid=ECOLI&id=EG11079
3983,yhcD,G7670,https://biocyc.org/gene?orgid=ECOLI&id=G7670
3984,yffQ,G7278,https://biocyc.org/gene?orgid=ECOLI&id=G7278
3985,proS,EG10770,https://biocyc.org/gene?orgid=ECOLI&id=EG10770
3986,frmR,G6209,https://biocyc.org/gene?orgid=ECOLI&id=G6209
3987,yghF,G7537,https://biocyc.org/gene?orgid=ECOLI&id=G7537
3988,ybeL,EG12851,https://biocyc.org/gene?orgid=ECOLI&id=EG12851
3989,argS,EG10071,https://biocyc.org/gene?orgid=ECOLI&id=EG10071
3990,yqeK,G7469,https://biocyc.org/gene?orgid=ECOLI&id=G7469
3991,yfdI,G7221,https://biocyc.org/gene?orgid=ECOLI&id=G7221
3992,metG,EG10586,https://biocyc.org/gene?orgid=ECOLI&id=EG10586
3993,yphC,G7339,https://biocyc.org/gene?orgid=ECOLI&id=G7339
3994,leuS,EG10532,https://biocyc.org/gene?orgid=ECOLI&id=EG10532
3995,yfbO,G7181,https://biocyc.org/gene?orgid=ECOLI&id=G7181
3996,flxA,G6833,https://biocyc.org/gene?orgid=ECOLI&id=G6833
